#Selection name: Selection 2
#Area (µm^2): 6937406.86
Cell ID,Cluster,Transcripts,Area (µm^2)
moemljll-1,Cluster 1,0,9.75
momfpfop-1,Cluster 10,0,13.07
momfcppg-1,Cluster 10,0,40.46
momfkioe-1,Cluster 10,0,17.47
moelllij-1,Cluster 8,0,12.26
moejanme-1,Cluster 4,0,13.54
moeiodjg-1,Cluster 10,0,30.44
moenakco-1,Cluster 23,0,10.36
moeiniga-1,Cluster 1,0,16.38
moeidppe-1,Cluster 12,0,22.40
moenkpio-1,Cluster 22,0,19.21
mofodckl-1,Cluster 12,0,7.34
moelkjfj-1,Cluster 4,0,18.78
moengmim-1,Cluster 15,0,28.02
moeiacff-1,Cluster 10,0,15.32
moejpbmd-1,Cluster 10,0,60.50
moejnioj-1,Cluster 11,0,24.56
moemcpgo-1,Cluster 10,0,24.73
moellbma-1,Cluster 10,0,45.78
moelkfoi-1,Cluster 14,0,21.04
moeimagh-1,Cluster 8,0,5.61
moemnnie-1,Cluster 1,0,24.54
moeikjlb-1,Cluster 16,0,13.79
moenlibi-1,Unassigned,0,6.53
momeobon-1,Cluster 11,0,4.36
momkifjj-1,Cluster 24,0,20.01
momkjihc-1,Cluster 10,0,10.55
momkdbcc-1,Cluster 10,0,21.67
momkpfde-1,Cluster 6,0,9.05
momiipjh-1,Cluster 14,0,24.25
momimomo-1,Cluster 10,0,7.81
momipmlf-1,Cluster 5,0,9.09
momlgbnh-1,Cluster 14,0,17.63
momjjhcj-1,Cluster 10,0,24.58
momjdbjo-1,Cluster 14,0,10.57
momhbcmg-1,Cluster 10,0,20.88
momlhgpi-1,Cluster 14,0,43.37
momhflac-1,Cluster 15,0,48.67
momjbmag-1,Cluster 10,0,24.03
momalnna-1,Unassigned,0,8.02
momlkcca-1,Cluster 12,0,27.26
molncioe-1,Cluster 17,0,15.64
momaalif-1,Cluster 4,0,24.23
momjopmj-1,Cluster 15,0,20.40
momablbf-1,Cluster 10,0,23.81
molpmkgi-1,Cluster 10,0,14.45
momlhnem-1,Cluster 10,0,4.99
momadcnc-1,Unassigned,0,9.76
momikjnf-1,Cluster 1,0,17.45
momaflke-1,Cluster 14,0,9.65
moepgbib-1,Cluster 10,0,27.61
moepbncm-1,Cluster 10,0,15.75
moeomfip-1,Cluster 1,0,21.62
momigpac-1,Cluster 1,0,8.31
moejglbi-1,Cluster 4,0,40.21
moejnfbc-1,Cluster 10,0,30.66
moeonjka-1,Cluster 1,0,25.42
moelnbel-1,Cluster 10,0,17.96
moemamkf-1,Cluster 12,0,11.28
mofalccc-1,Cluster 1,0,17.69
moekgpdo-1,Cluster 14,0,33.07
moejbigj-1,Cluster 15,0,12.58
momigemk-1,Cluster 1,0,35.07
mofaicln-1,Cluster 12,0,20.00
moepmidi-1,Cluster 1,0,7.17
molpfipg-1,Cluster 15,0,15.59
mofajlkm-1,Cluster 8,0,34.49
mofaddkg-1,Cluster 8,0,15.61
moepikff-1,Cluster 8,0,17.84
mofajgci-1,Cluster 10,0,5.35
moepkdbn-1,Cluster 1,0,11.36
moeoellf-1,Cluster 13,0,23.55
moembfnb-1,Cluster 10,0,13.85
moeoghac-1,Cluster 10,0,24.75
moklfifa-1,Cluster 10,0,19.92
mojegfbp-1,Cluster 10,0,21.05
mojmenkg-1,Cluster 10,0,12.19
mojmadno-1,Cluster 1,0,16.53
mojlcdke-1,Cluster 10,0,17.74
mojbmpal-1,Cluster 10,0,22.17
mojckokm-1,Cluster 1,0,11.77
mojlgknn-1,Cluster 10,0,36.39
mojdjodf-1,Unassigned,0,5.45
mojldfii-1,Cluster 30,0,5.17
mojbnmpf-1,Cluster 10,0,29.37
mojbicjl-1,Cluster 15,0,26.23
mojlelkk-1,Cluster 10,0,36.28
mojbohgn-1,Unassigned,0,8.39
mojbljli-1,Cluster 10,0,32.62
mojlfihe-1,Cluster 1,0,4.29
mojmdbld-1,Cluster 27,0,5.32
mojeloal-1,Cluster 10,0,7.48
mojdkdpp-1,Cluster 10,0,18.00
mogpmjco-1,Unassigned,0,6.73
mogpjmgh-1,Cluster 9,0,13.38
mojdjoll-1,Unassigned,0,10.07
mojffnfl-1,Cluster 10,0,29.60
mojdkllo-1,Cluster 10,0,48.64
mojdkpnl-1,Cluster 10,0,32.54
mojefajp-1,Cluster 10,0,12.39
mohadmjb-1,Cluster 1,0,29.51
mokdehpg-1,Unassigned,0,5.73
mokchpig-1,Cluster 10,0,21.65
mokcpjcp-1,Cluster 4,0,11.55
mojkgnda-1,Cluster 10,0,21.02
mokhemhi-1,Cluster 16,0,10.74
mokhcobn-1,Cluster 10,0,18.56
mojmlmea-1,Cluster 10,0,46.61
mojlaipm-1,Cluster 10,0,36.90
mokdboaa-1,Cluster 1,0,24.43
mokkencp-1,Cluster 25,0,4.36
mojkkpod-1,Cluster 10,0,4.10
mokkbbpa-1,Cluster 10,0,21.06
mokdaaom-1,Cluster 1,0,21.08
mojlbjho-1,Unassigned,0,5.88
mokjhkff-1,Cluster 9,0,5.23
mokjighj-1,Cluster 10,0,17.07
mokfnjjh-1,Cluster 10,0,13.72
mokbhldo-1,Cluster 8,0,16.36
mokbeojg-1,Cluster 10,0,14.72
mokgafnp-1,Cluster 1,0,19.93
mokhcjpn-1,Cluster 9,0,15.34
mokfjpem-1,Cluster 10,0,26.21
mokgfnmc-1,Cluster 1,0,6.55
mojllljd-1,Cluster 10,0,21.07
mojmjjji-1,Cluster 13,0,13.70
mojgjeic-1,Cluster 10,0,23.55
mojhbgda-1,Cluster 1,0,23.15
mojpmadk-1,Cluster 2,0,7.01
mojkellp-1,Cluster 15,0,9.23
mojpmpep-1,Cluster 1,0,26.95
mojempoa-1,Cluster 7,0,10.41
mojgmhdp-1,Cluster 4,0,16.75
mojgacbd-1,Cluster 10,0,32.67
mojfgelg-1,Cluster 17,0,4.80
mojmjchg-1,Cluster 9,0,21.34
mojgiako-1,Cluster 10,0,26.92
mojfdokh-1,Cluster 15,0,23.45
mojeadef-1,Cluster 1,0,22.19
mojnihfl-1,Cluster 10,0,34.29
mojgijfg-1,Cluster 24,0,4.35
mojkccpj-1,Cluster 1,0,30.48
mojjhgem-1,Cluster 10,0,26.19
mojnhgfl-1,Cluster 11,0,4.14
mojnlmnh-1,Cluster 1,0,21.09
mojpgepa-1,Cluster 9,0,31.05
mojhjhpg-1,Cluster 10,0,6.37
mojgjloo-1,Cluster 10,0,16.16
mokabbkk-1,Cluster 22,0,9.21
mojpkcfo-1,Cluster 4,0,28.91
mojopghb-1,Cluster 10,0,37.13
mokgmgbj-1,Cluster 15,0,18.42
mokdokga-1,Cluster 10,0,22.92
moklgapi-1,Cluster 24,0,4.95
mokgfoei-1,Cluster 10,0,8.26
mokgoaha-1,Cluster 10,0,43.35
mokeheed-1,Cluster 10,0,23.20
mojkhnco-1,Cluster 1,0,32.52
mokbloah-1,Cluster 7,0,13.80
mokhcffl-1,Cluster 1,0,17.58
mokejecp-1,Cluster 10,0,10.17
mokbenpl-1,Cluster 1,0,5.63
mokjlegk-1,Cluster 5,0,3.79
mokembnf-1,Cluster 4,0,13.30
mojonbdd-1,Cluster 1,0,15.84
mokggngk-1,Cluster 9,0,11.67
mokdjnge-1,Cluster 4,0,6.38
mokeknbg-1,Cluster 15,0,29.44
mokdojod-1,Cluster 8,0,6.47
mokggloo-1,Cluster 1,0,30.72
moklljna-1,Cluster 13,0,26.58
mojopkak-1,Cluster 10,0,23.55
mokgdabi-1,Cluster 15,0,28.84
mokdmkfn-1,Cluster 4,0,32.96
mombomfc-1,Cluster 8,0,6.91
momamahh-1,Cluster 10,0,27.24
mokpgflm-1,Cluster 2,0,22.36
mokpedbp-1,Cluster 10,0,18.51
mokjodho-1,Cluster 15,0,18.13
mombfnbk-1,Cluster 10,0,10.33
mokkfhne-1,Cluster 10,0,22.02
mokpepcp-1,Cluster 10,0,20.20
mokknmmm-1,Cluster 10,0,32.12
mokknmli-1,Cluster 7,0,15.03
mokkelea-1,Cluster 10,0,9.36
mokpknlh-1,Cluster 15,0,22.35
momapjmi-1,Cluster 4,0,10.37
mokpeghi-1,Cluster 10,0,41.18
mokkcinp-1,Cluster 4,0,13.14
mokplpde-1,Cluster 15,0,12.37
mokpaold-1,Cluster 35,0,11.39
mombijkk-1,Cluster 1,0,29.40
mokplidb-1,Cluster 2,0,15.25
mokplbbd-1,Cluster 4,0,5.37
mokongmd-1,Unassigned,0,9.42
mokkjnbf-1,Cluster 1,0,32.96
momdbfol-1,Cluster 14,0,34.86
mokjmjni-1,Cluster 1,0,25.98
mokokbee-1,Cluster 1,0,21.55
mokjlldk-1,Cluster 21,0,11.66
mofbdbcd-1,Cluster 2,0,8.45
mofbjpnh-1,Unassigned,0,5.69
moenpkch-1,Cluster 4,0,15.87
molpljjg-1,Cluster 10,0,31.48
molpimjh-1,Cluster 4,0,28.24
molphibj-1,Cluster 4,0,6.91
molphaao-1,Cluster 1,0,14.53
molmpicn-1,Cluster 15,0,16.50
molphfko-1,Cluster 1,0,40.66
molmngeo-1,Cluster 22,0,25.77
momdljbp-1,Cluster 25,0,4.89
momdlmac-1,Cluster 23,0,16.39
mofbfnam-1,Cluster 10,0,13.93
molmnimd-1,Cluster 10,0,9.10
mombmjco-1,Cluster 8,0,9.97
mofblefk-1,Cluster 10,0,19.46
molmifdo-1,Cluster 10,0,41.35
molnnjcl-1,Cluster 13,0,28.47
molnhlne-1,Cluster 7,0,6.40
molmliko-1,Cluster 10,0,45.16
molpmchf-1,Cluster 10,0,19.22
molpimha-1,Cluster 11,0,32.94
momdgfhb-1,Cluster 14,0,11.73
momdnchh-1,Cluster 10,0,9.10
mofgpied-1,Cluster 10,0,12.62
mokiegdo-1,Cluster 4,0,51.53
mokljape-1,Cluster 1,0,14.15
moklnjpb-1,Cluster 1,0,16.34
mokmbfgf-1,Cluster 10,0,14.54
mokmjgam-1,Cluster 1,0,32.22
mokjekkb-1,Cluster 11,0,8.90
moklmdgn-1,Cluster 10,0,42.05
mokhkjlg-1,Cluster 1,0,16.82
mokjiban-1,Cluster 10,0,12.11
mokpjecn-1,Cluster 10,0,42.23
mokjafdh-1,Cluster 9,0,36.50
mokhonjo-1,Cluster 10,0,46.11
mokoagmi-1,Cluster 1,0,13.59
mokjfkan-1,Cluster 8,0,58.07
mokihmjd-1,Cluster 7,0,15.27
mokhopbf-1,Cluster 1,0,22.03
moffjjhe-1,Unassigned,0,7.31
moklnhod-1,Cluster 10,0,16.21
mokmoegp-1,Cluster 15,0,12.69
mokjcbkd-1,Cluster 9,0,28.94
mokjckko-1,Cluster 4,0,14.93
mokikokl-1,Cluster 1,0,11.53
moklkicc-1,Cluster 12,0,19.19
mokmadai-1,Cluster 10,0,24.05
mologcel-1,Cluster 10,0,17.91
molokkcj-1,Cluster 20,0,4.51
molofgcn-1,Cluster 15,0,10.30
mofbplke-1,Cluster 1,0,16.08
moloibjo-1,Cluster 15,0,20.65
moeodglb-1,Cluster 16,0,17.52
molmhipo-1,Cluster 1,0,25.07
molmgpcg-1,Cluster 1,0,22.95
molnlmih-1,Cluster 7,0,15.78
momcadcf-1,Cluster 10,0,3.81
molohmdh-1,Cluster 4,0,30.73
molmhkgg-1,Cluster 15,0,22.43
mombpekh-1,Cluster 11,0,24.78
mokhgflc-1,Cluster 1,0,21.81
mogdaehk-1,Cluster 4,0,20.69
mokhjgnn-1,Cluster 13,0,12.11
moffoejf-1,Cluster 1,0,24.76
moffkjfk-1,Cluster 13,0,40.22
mokhkikh-1,Cluster 15,0,20.74
mololhmc-1,Cluster 4,0,23.92
molopchf-1,Cluster 10,0,14.54
molnkefl-1,Cluster 15,0,27.67
molookcc-1,Cluster 12,0,22.79
mofchjea-1,Cluster 10,0,7.61
moihjgnc-1,Cluster 10,0,18.69
mnfolieo-1,Cluster 4,0,45.84
mnfpdcop-1,Cluster 15,0,53.72
mmopaojp-1,Cluster 4,0,22.49
mmpkblhl-1,Cluster 8,0,7.84
mmpkghcg-1,Cluster 13,0,24.19
mmpaalph-1,Cluster 2,0,25.92
mmpkhinl-1,Cluster 4,0,8.56
mmpanlhj-1,Cluster 2,0,22.39
mmpkhhgg-1,Cluster 9,0,40.84
mmopnpim-1,Cluster 2,0,24.02
mmpkhppn-1,Cluster 10,0,11.85
mmpkgnih-1,Cluster 11,0,24.17
mmpamjnh-1,Cluster 7,0,37.08
mmplklje-1,Cluster 2,0,23.10
mmpdpage-1,Cluster 2,0,48.62
mmpaljic-1,Cluster 7,0,43.04
mmpedomi-1,Cluster 2,0,37.94
mmopbpgd-1,Cluster 4,0,22.63
mmpdekii-1,Cluster 7,0,35.35
mmpblkeb-1,Cluster 12,0,35.53
mmpbijgl-1,Cluster 7,0,48.72
mmpahngp-1,Cluster 7,0,45.60
mmopnfjf-1,Cluster 5,0,19.81
mmopdhff-1,Cluster 10,0,10.52
mmpablih-1,Cluster 7,0,43.18
mmopckmc-1,Cluster 6,0,5.59
mmpakodp-1,Cluster 7,0,18.94
mmopajid-1,Cluster 15,0,4.20
mmopicoe-1,Cluster 15,0,16.62
mogpbhhe-1,Cluster 10,0,23.30
mogpfchn-1,Cluster 10,0,27.12
mogpioaj-1,Cluster 1,0,24.29
mmpkiiab-1,Cluster 4,0,26.18
mmpldhfk-1,Cluster 11,0,25.55
moglbkhl-1,Cluster 4,0,29.48
mmpjmhdp-1,Cluster 12,0,17.25
mmpjnfbg-1,Cluster 14,0,22.55
moglhdpi-1,Cluster 10,0,9.22
mogielec-1,Cluster 10,0,8.51
mmpjmfcn-1,Cluster 8,0,8.34
mogleieh-1,Cluster 1,0,36.83
mogiekgg-1,Cluster 4,0,24.69
mogodifd-1,Cluster 16,0,19.97
mogonagn-1,Cluster 1,0,34.43
mmplcmji-1,Cluster 17,0,9.34
mmplaajg-1,Cluster 9,0,35.33
mmpkmfhc-1,Cluster 9,0,7.98
mognopmn-1,Cluster 1,0,46.02
mogpakae-1,Cluster 10,0,17.09
mogofdii-1,Unassigned,0,6.28
mogohkod-1,Cluster 1,0,21.64
mognmfif-1,Cluster 24,0,7.44
mognkfjd-1,Cluster 4,0,28.56
mmpcildn-1,Cluster 7,0,47.93
mnigmdah-1,Cluster 7,0,27.15
mnighann-1,Cluster 2,0,50.16
mnigojdm-1,Cluster 7,0,16.47
mnignlgj-1,Cluster 7,0,27.39
mnigflpl-1,Cluster 7,0,96.26
mnidoppa-1,Cluster 7,0,23.25
mniljjfo-1,Cluster 2,0,60.27
mniekojc-1,Cluster 2,0,14.45
mnieamke-1,Cluster 7,0,64.07
mnihfbok-1,Cluster 8,0,16.47
mmpchdbh-1,Cluster 7,0,23.91
mmpcmedf-1,Cluster 7,0,30.89
mmpcfeop-1,Cluster 11,0,32.48
mnibelcm-1,Cluster 7,0,31.31
mnibocll-1,Cluster 2,0,25.77
mniaopfi-1,Cluster 37,0,9.54
mnigegdk-1,Cluster 11,0,6.95
mnihabid-1,Cluster 2,0,36.19
mnibmmic-1,Cluster 7,0,60.56
mniboaan-1,Cluster 7,0,39.14
mnimjiln-1,Cluster 7,0,59.81
mnibdaaj-1,Cluster 7,0,16.25
mnimbjhm-1,Cluster 7,0,19.10
mnigpplb-1,Cluster 7,0,11.02
mnfnahkg-1,Cluster 17,0,39.42
mnfnlhik-1,Cluster 14,0,32.35
mnihdjop-1,Cluster 15,0,18.82
mnfnkdhl-1,Cluster 10,0,16.25
mnihkmfj-1,Cluster 15,0,17.60
mnihknkj-1,Cluster 2,0,32.49
mnfndpbf-1,Cluster 10,0,30.22
mogmndbo-1,Cluster 10,0,38.14
mogmpnhn-1,Cluster 10,0,32.13
mogninlf-1,Cluster 10,0,28.36
mogmkbbi-1,Cluster 14,0,19.89
mognifla-1,Cluster 9,0,31.38
mnfmmjbm-1,Unassigned,0,3.16
mnfnndad-1,Cluster 1,0,43.91
mnfpdbii-1,Cluster 15,0,8.34
mnfnhigc-1,Cluster 11,0,32.25
mnfpcbjp-1,Cluster 1,0,29.05
mnfnlkhk-1,Cluster 10,0,18.64
mnigkdep-1,Cluster 4,0,18.62
mnigidjg-1,Cluster 4,0,16.92
mnfnmglf-1,Cluster 1,0,23.01
mnfnfpeo-1,Unassigned,0,4.72
mnigjnfc-1,Unassigned,0,7.79
mnigjlhp-1,Cluster 2,0,10.95
moimmnmc-1,Cluster 10,0,18.14
moifkmbc-1,Cluster 1,0,34.51
mohmegda-1,Cluster 1,0,36.17
mohlojne-1,Cluster 4,0,5.42
mohlibid-1,Cluster 1,0,8.67
mohmjpnc-1,Cluster 10,0,28.92
mohlppag-1,Cluster 8,0,38.16
mohnfjhg-1,Cluster 10,0,25.32
mohllbao-1,Cluster 10,0,23.44
mohlnnng-1,Cluster 26,0,5.32
mohlndjj-1,Cluster 1,0,8.55
mohodjkc-1,Cluster 16,0,4.94
mohmfafi-1,Cluster 1,0,18.71
mohngoln-1,Cluster 5,0,14.88
mogiegni-1,Cluster 15,0,8.10
mohlbbfm-1,Unassigned,0,8.06
moielckl-1,Unassigned,0,10.52
mohlponl-1,Cluster 4,0,53.49
mohleicp-1,Cluster 16,0,22.06
mohnadnp-1,Cluster 1,0,26.10
mohmceoh-1,Cluster 9,0,25.45
mohmjalf-1,Cluster 10,0,13.92
mohldjfg-1,Cluster 1,0,12.30
mohlkkhc-1,Cluster 1,0,55.24
mohmobcf-1,Cluster 4,0,12.98
mohnfkfg-1,Cluster 12,0,37.30
mohhiaib-1,Cluster 11,0,27.39
mohdgeag-1,Cluster 14,0,45.21
mohdbncp-1,Cluster 12,0,8.94
mohdjmgg-1,Cluster 11,0,12.29
mojflink-1,Cluster 14,0,51.07
mohhndfo-1,Cluster 9,0,34.01
mohdjjmf-1,Cluster 15,0,27.01
mohhfflf-1,Cluster 1,0,11.71
mohhbhei-1,Cluster 4,0,29.80
mohimbhj-1,Cluster 13,0,29.49
mohhdmgk-1,Cluster 15,0,9.88
mohimhoc-1,Cluster 27,0,27.30
mohikppp-1,Unassigned,0,7.07
moimngco-1,Cluster 10,0,6.52
moilicfn-1,Cluster 9,0,26.07
moiegebd-1,Unassigned,0,4.62
mohcaiom-1,Cluster 4,0,29.43
moipjhgk-1,Cluster 22,0,22.77
moigclff-1,Cluster 10,0,11.41
moimnahj-1,Cluster 10,0,9.13
mohcbghg-1,Cluster 1,0,19.57
mohccilb-1,Cluster 8,0,22.63
mohdcnhe-1,Cluster 8,0,14.89
mohddmoi-1,Cluster 10,0,27.11
moieonfi-1,Cluster 15,0,26.21
mnfplgdf-1,Cluster 1,0,31.32
mnfpambc-1,Cluster 1,0,34.80
mnfmibko-1,Cluster 1,0,29.94
mnflahol-1,Cluster 10,0,21.48
moieckam-1,Cluster 1,0,38.78
mohlancl-1,Cluster 14,0,36.30
moidnkfo-1,Cluster 14,0,6.95
moieemkh-1,Cluster 10,0,14.74
moiedecp-1,Cluster 12,0,46.14
mohlejno-1,Unassigned,0,5.71
moiedjcd-1,Cluster 14,0,29.95
mohminko-1,Cluster 12,0,39.82
mohlcgib-1,Cluster 15,0,33.98
mnfolmef-1,Cluster 10,0,8.37
mnfoibhp-1,Cluster 4,0,14.51
mnfpepml-1,Cluster 4,0,24.62
mnfpnnfm-1,Cluster 15,0,36.74
mnfloijg-1,Cluster 4,0,18.66
mnfpaaid-1,Cluster 1,0,8.52
mnfpnmeg-1,Cluster 15,0,17.06
mnfmglig-1,Cluster 1,0,28.04
mnfmcfdm-1,Cluster 1,0,12.25
mnfpkpdi-1,Cluster 4,0,14.76
mnfmabod-1,Cluster 1,0,18.86
mnfkndjb-1,Cluster 10,0,31.47
mnflieoc-1,Cluster 11,0,52.51
moipbkpn-1,Cluster 10,0,15.63
moidmgbe-1,Cluster 11,0,8.82
moimjnpo-1,Cluster 10,0,31.29
moiljmbm-1,Cluster 9,0,31.01
moinlnfe-1,Cluster 10,0,26.97
moindlih-1,Cluster 14,0,13.85
moipakdn-1,Cluster 1,0,16.79
moidjbhc-1,Cluster 11,0,26.81
moidlibl-1,Cluster 10,0,23.54
moidloab-1,Cluster 14,0,37.14
moidnhnn-1,Cluster 1,0,5.54
mnfmhffb-1,Cluster 13,0,10.02
mnfldhcd-1,Cluster 10,0,7.81
mnfmiidd-1,Cluster 10,0,17.85
mnfmmcdk-1,Cluster 9,0,18.33
mnflmlid-1,Cluster 14,0,24.09
moimofmb-1,Cluster 9,0,14.87
moiokmjk-1,Cluster 1,0,15.59
moipgfjn-1,Cluster 12,0,22.36
mnflhceo-1,Cluster 4,0,11.83
moipeoch-1,Cluster 10,0,36.31
moiokjlg-1,Cluster 16,0,9.79
mnaieipm-1,Cluster 10,0,46.78
mnfggjph-1,Cluster 2,0,60.53
mnamjofb-1,Cluster 12,0,23.18
mnedlodi-1,Cluster 15,0,19.42
mneeldgc-1,Cluster 5,0,10.73
mneepdbo-1,Cluster 22,0,5.76
mnibefko-1,Cluster 5,0,6.89
mmpphpfi-1,Cluster 9,0,7.96
mneeifmc-1,Unassigned,0,3.48
mnefdcoe-1,Cluster 2,0,29.56
mmppeohe-1,Cluster 7,0,9.73
mmppeddp-1,Cluster 8,0,57.65
mnefchbj-1,Cluster 2,0,23.77
mmppcanl-1,Cluster 7,0,59.34
mmppbpln-1,Cluster 4,0,15.27
mmppielf-1,Cluster 7,0,40.29
mnffiace-1,Cluster 1,0,26.29
mnaljiac-1,Cluster 1,0,29.12
mnamamam-1,Cluster 10,0,18.60
mnalpboo-1,Cluster 1,0,11.46
mnfgedcl-1,Cluster 4,0,10.57
mnfgjkob-1,Cluster 9,0,30.02
mneeogkn-1,Cluster 21,0,7.35
mnffgflg-1,Cluster 1,0,29.93
mnfggnfl-1,Cluster 17,0,13.13
mnaljnbf-1,Cluster 4,0,39.38
mnffggoc-1,Cluster 9,0,32.35
mneeamap-1,Cluster 9,0,37.13
mnaahobj-1,Cluster 1,0,20.38
mnaadlek-1,Cluster 15,0,45.69
mneeaccf-1,Cluster 17,0,23.94
mnabkbfc-1,Cluster 1,0,44.12
mnaabiea-1,Cluster 10,0,47.28
mnedhkpb-1,Cluster 9,0,20.42
mmppmlcd-1,Cluster 15,0,12.59
mnaagkgc-1,Cluster 5,0,40.78
mmppbpko-1,Cluster 15,0,29.38
mmpojkli-1,Cluster 15,0,9.07
mnfnheog-1,Cluster 15,0,20.09
mnfngafp-1,Cluster 4,0,36.62
mnalhafk-1,Cluster 1,0,10.21
mnaiepma-1,Cluster 10,0,38.43
mnampmkh-1,Cluster 10,0,21.12
mnaibpmh-1,Cluster 1,0,46.84
mnalbfbd-1,Cluster 12,0,10.02
mnaheocf-1,Cluster 1,0,19.87
mnalaiel-1,Cluster 15,0,27.80
mnalbopi-1,Cluster 12,0,33.00
mnamjgoc-1,Cluster 1,0,20.27
mneeahcp-1,Cluster 4,0,15.13
mnabngea-1,Cluster 10,0,20.78
mnamhplf-1,Cluster 15,0,19.66
mnfijkli-1,Cluster 14,0,21.28
mnakggap-1,Cluster 23,0,13.80
mnfiefbi-1,Cluster 12,0,10.33
mnfingcc-1,Cluster 14,0,19.89
mnfflmjc-1,Cluster 14,0,9.41
mnfggnfa-1,Cluster 14,0,16.92
mnfgmfjb-1,Cluster 4,0,33.12
mnffkjca-1,Cluster 14,0,31.73
mnffjbkg-1,Cluster 4,0,45.45
mnffikpg-1,Cluster 1,0,25.64
mnfgmojc-1,Cluster 1,0,32.49
mnamgkhc-1,Cluster 12,0,19.83
mnamhbln-1,Cluster 1,0,30.71
mnfidnle-1,Cluster 1,0,31.40
mnfkjfbl-1,Cluster 10,0,18.93
mnajmoin-1,Cluster 13,0,34.50
mnfkhbjp-1,Cluster 10,0,36.15
mnajmbdi-1,Cluster 1,0,30.20
mnfkmeei-1,Cluster 4,0,19.24
mnajocic-1,Cluster 10,0,36.14
mnajgiim-1,Cluster 14,0,5.00
mnffkjpk-1,Cluster 4,0,25.89
mnfgknjf-1,Cluster 1,0,45.59
mnfildkd-1,Cluster 14,0,38.75
mnankllb-1,Cluster 9,0,18.54
mnapepag-1,Cluster 10,0,66.00
mnaiojki-1,Cluster 10,0,5.83
mnajadmh-1,Cluster 13,0,38.83
mnaiinkd-1,Cluster 2,0,4.48
mnamckbo-1,Cluster 10,0,76.14
mnaniafe-1,Cluster 1,0,25.14
mnaibelk-1,Cluster 14,0,5.80
mnanfdgd-1,Cluster 25,0,11.99
mnaidobg-1,Cluster 21,0,5.16
mnaifkmk-1,Cluster 1,0,36.74
mnaieajf-1,Cluster 10,0,17.25
mnanhcim-1,Cluster 10,0,6.79
mnbbfonn-1,Cluster 1,0,14.26
mnbbfael-1,Cluster 10,0,15.26
mnbbghim-1,Cluster 2,0,54.16
mnbacbhn-1,Cluster 10,0,27.00
mnakgkek-1,Cluster 24,0,10.61
mnapcgoj-1,Cluster 15,0,19.21
mnaooepf-1,Cluster 8,0,48.22
mnaoiopp-1,Cluster 15,0,51.99
mnapegbe-1,Cluster 10,0,24.55
mnaifmpn-1,Cluster 14,0,13.87
mnbaaajj-1,Cluster 15,0,28.72
mnbjklpd-1,Cluster 12,0,13.65
mnbdopdf-1,Cluster 11,0,63.59
mnabjnoh-1,Cluster 15,0,31.94
mnacclkk-1,Cluster 4,0,71.18
mnacceon-1,Cluster 4,0,23.12
mnadlgfp-1,Cluster 8,0,8.56
mnadpofk-1,Cluster 10,0,4.63
mnaaijdm-1,Cluster 10,0,36.93
mnaahnbo-1,Cluster 15,0,30.13
mnaagljo-1,Cluster 8,0,12.07
mnaamhmj-1,Cluster 4,0,26.37
mmpomgbk-1,Cluster 28,0,25.65
mnfofedm-1,Cluster 35,0,41.00
mmpoojal-1,Cluster 1,0,29.75
mmpomjdi-1,Cluster 1,0,18.89
mnahjfee-1,Cluster 1,0,35.87
mnbdocob-1,Cluster 4,0,30.68
mnahaaem-1,Cluster 1,0,31.28
mnbeclif-1,Cluster 7,0,13.62
mnbeekgj-1,Cluster 15,0,27.06
mnabfpbb-1,Cluster 4,0,34.73
mnacobcm-1,Cluster 10,0,25.33
mnacccdp-1,Cluster 9,0,14.82
mnacebgn-1,Cluster 33,0,17.44
mnacammb-1,Cluster 2,0,15.63
mnabgfde-1,Cluster 10,0,11.53
mnaanfpe-1,Cluster 4,0,14.19
mnaefgmj-1,Cluster 9,0,32.12
mnaebfni-1,Cluster 2,0,17.08
mnafhnpm-1,Cluster 16,0,18.37
mnadlagn-1,Cluster 4,0,6.83
mnafnmdo-1,Cluster 9,0,19.35
mnafmdgd-1,Cluster 4,0,33.79
mnaepfgo-1,Cluster 10,0,16.33
mnafnioc-1,Cluster 1,0,26.93
mnafdfmh-1,Cluster 4,0,10.71
mnafdjmi-1,Cluster 19,0,12.13
mnaepjje-1,Cluster 1,0,25.83
mnfnniho-1,Cluster 1,0,32.59
mnagbngj-1,Cluster 8,0,37.59
mnbjhjpj-1,Cluster 9,0,24.15
mnagfhag-1,Cluster 15,0,51.47
mnagjaeb-1,Cluster 10,0,16.71
mnbdmabp-1,Cluster 1,0,18.57
mnadcool-1,Cluster 9,0,16.35
mnachipb-1,Cluster 11,0,45.18
mnadjakc-1,Cluster 11,0,11.09
mnaaokck-1,Cluster 4,0,12.57
mnadoiph-1,Cluster 4,0,19.81
mnaapbdb-1,Cluster 4,0,51.42
mnbbpdam-1,Cluster 9,0,41.58
mnbdbnkm-1,Cluster 4,0,27.65
mnbejhgk-1,Cluster 5,0,18.95
mnbcmlcf-1,Cluster 10,0,19.73
mnbcadmp-1,Cluster 11,0,51.20
mnbchcgm-1,Cluster 4,0,17.84
mnbcffkg-1,Cluster 11,0,49.87
mnbddmpa-1,Cluster 14,0,30.01
mnbfbadb-1,Cluster 1,0,28.74
mnbfdaif-1,Cluster 10,0,44.75
mnbfgjnf-1,Cluster 10,0,21.53
mnbejekp-1,Cluster 1,0,30.32
mnbdojma-1,Cluster 4,0,26.74
